name,registry_id,hq,extra
"Rural Bank of Ilog (Negros Occidental), Inc.",323,"Dancalan, Ilog, Negros Occidental",
"Rural Bank of Iloilo City, Inc.",324,"Luna St., La Paz, Iloilo City",
"Rural Bank of Infanta, Inc.",325,"Corner Velasco & Mabini Streets, Infanta, Quezon",
"Rural Bank of Irosin, Inc.",326,"M. L. Quezon St., Barangay San Julian, Irosin, Sorsogon",
"Rural Bank of Itogon (Benguet), Inc.",327,"1993 Public Market Bldg., Km. 5 Pico, La Trinidad, 2601 Benguet",
"Rural Bank of Jaen, Inc.",328,"P. Gonzalo St., Apo Esquivel, Poblacion, Jaen, Nueva Ecija",
"Rural Bank of Jamindan (Capiz), Inc.",329,"Jamindan, Capiz",
"Rural Bank of Jimenez (Misamis Occidental), Inc.",330,"Rizal Street, Jimenez 7204 Misamis Occidental",
"Rural Bank of Jose Panganiban (Camarines Norte), Inc.",331,"Roy Padilla Blvd., South Poblacion, Jose Panganiban, Camarines Norte",
"Rural Bank of Kapalong (Davao), Inc.",332,"54 Manuel L. Quezon St., Maniki, Kapalong, Davao del Norte",
"Rural Bank of Kiamba (Sarangani), Inc.",333,"St. Anthony Corner Sampaguita St., Poblacion, Kiamba, Sarangani",
"Rural Bank of Kibawe (Bukidnon), Inc.",334,"Sayre Highway, West Kibawe, Kibawe, 8720 Bukidnon",
"Rural Bank of La Paz, Inc.",335,"Corner J. Catalan St. & Burgos St., San Isidro, La Paz, Tarlac",
"Rural Bank of Labason (Zamboanga Del Norte), Incorporated",336,"Rizal Avenue, Antonino, Labason, 7117 Zamboanga del Norte",
"Rural Bank of Lanuza (Surigao Del Sur), Inc.",337,"Urbiztondo corner Arreza St., Magosilom, Cantilan, 8317 Surigao del Sur",
"Rural Bank of Lebak (Sultan Kudarat), Incorporated",338,"Poblacion I, Lebak, Sultan Kudarat",
"Rural Bank of Liloy (Zamboanga Del Norte), Inc.",340,"Baybay, Liloy, 7115 Zamboanga del Norte",
"Rural Bank of Lipa City (Batangas), Inc.",341,"113 J.P. Rizal St., Lipa City, 4217 Batangas",
"Rural Bank of Loon (Bohol), Inc.",342,"Across Loon Municipal Bldg., National Highway, Cogon Norte, Loon, 6327 Bohol",
"Rural Bank of Lopez Jaena (Misamis Occidental), Inc.",343,"Eastern Poblacion, Lopez Jaena, Misamis Occidental",
"Rural Bank of Lucban (Quezon), Inc.",344,"103 Rizal Avenue, Barangay 8, Lucban, 4328 Quezon",
"Rural Bank of Luisiana (Laguna), Inc.",345,"42 Bonifacio Street, Barangay Zone 2, Luisiana, 4032 Laguna",
"Rural Bank of Lumban (Laguna), Inc.",346,"National Highway, Brgy. Lewin, Lumban, Laguna",
"Rural Bank of Mabalacat, Inc.",347,"107 Mac-Arthur Highway, Dau, Mabalacat, 2010 Pampanga",http://www.rbmabalacat.com
"Rural Bank of Madridejos (Cebu), Inc.",348,"Poblacion, Madridejos, 6053 Cebu",
"Rural Bank of Magdalena (Laguna), Inc.",349,"10 E. Jacinto St., Poblacion, Magdalena, Laguna",
"Rural Bank of Makato (Aklan), Inc.",350,"Mayor Paterio Tirol St., Poblacion, Makato, Aklan",
"Rural Bank of Malitbog (Southern Leyte), Inc.",351,"Poblacion, Malitbog, 6603 Southern Leyte",
"Rural Bank of Malolos, Inc.",352,"Pariancillo St., Sto. Niño, City of Malolos, Bulacan 3000",
"Rural Bank of Mambusao, Inc.",353,"Bonifacio Street, Brgy. Poblacion Proper, Mambusao, 5807 Capiz",
"Rural Bank of Manapla (Neg. Occ.), Inc.",354,"Rural Bank of Manapla, Inc. Building, B. Gallo St., Brgy. 1-A, Manapla, Negros Occidental",
"Rural Bank of Mangaldan, Inc. (Bangko Rural Ng Mangaldan, Ink.)",355,"Poblacion, Mangaldan, Pangasinan",
"Rural Bank of Manolo Fortich, Bukidnon, Inc.",356,"Poblacion, Sayre Highway, Manolo Fortich, 8703 Bukidnon",
"Rural Bank of Manukan (Zamboanga Del Norte), Inc.",357,"Poblacion, Manukan, Zamboanga del Norte",
"Rural Bank of Maria Aurora (Aurora), Inc.",358,"Silvestre St., Barangay 01, Maria Aurora, Aurora",
"Rural Bank of Marilag (Sta. Maria, Laguna), Inc.",359,"106 Real Velasquez St., Barangay IV, Sta. Maria, Laguna 4022",
"Rural Bank of Mati, Inc.",361,"Mati, Davao Oriental 8200",
"Rural Bank of Mauban, Inc.",362,"Quezon St., Mauban, 4330 Quezon",
"Rural Bank of Medina (Misamis Oriental), Inc.",363,"Poblacion, Medina, Misamis Oriental",
"Rural Bank of Miagao (Iloilo), Inc.",364,"Noble St., Miagao, Iloilo",
"Rural Bank of Midsayap, Inc.",365,"Quezon Ave., Midsayap, North Cotabato",
"Rural Bank of Montalban, Inc.",366,"J.P. Rizal Ave., Manggahan Rodriguez, Montalban, Rizal",
"Rural Bank of Naic, Inc.",367,"No. 16 Nazareno St., Bgy. Nazareno, Naic, Cavite",
"Rural Bank of New Washington (Aklan), Inc.",368,"Magsaysay Ave., Poblacion, New Washington, 5610 Aklan",
"Rural Bank of Norala (S. Cotabato), Inc.",369,"Stall #351, Phase B, Public Market, Manuel Roxas Ave. Cor. Jose Burgos St., Poblacion, Norala, South Cotabato",
"Rural Bank of Padre Garcia, Inc.",370,"A. Mabini St., Poblacion, Padre Garcia, Batangas",
"Rural Bank of Paete, Inc.",371,"Rizal cor. Quesada St., Paete, Laguna",
"Rural Bank of Pagadian, Inc.",372,"Ballesteros Bldg. Gov. V. Cerilles St., Barangay San Francisco, Pagadian, Zamboanga del Sur",
"Rural Bank of Pamplona (Negros Oriental), Inc.",373,"Poblacion, Pamplona, Negros Oriental 6205",
"Rural Bank of Paracale (Camarines Norte), Incorporated",374,"San Antonio St., Poblacion Norte, Paracale, Camarines Norte 4605",
"Rural Bank of Pilar (Bataan), Inc.",375,"National Road, Poblacion, Pilar, 2101 Bataan",
"Rural Bank of Pilar (Sorsogon), Inc.",376,"RB Pilar Bldg., Milleza St., Brgy. Dao, Poblacion, Pilar, Sorsogon 4714",
"Rural Bank of Pinamalayan, Inc.",377,"Malvar St., Zone II, Pinamalayan, 5208 Oriental Mindoro",
"Rural Bank of Placer, (Surigao del Norte), Inc.",378,"Km. 1, National Highway, Surigao City, 8400 Surigao Del Norte",
"Rural Bank of Pola (Oriental Mindoro), Inc.",379,"Batuhan, Pola, 5206 Oriental Mindoro",
"Rural Bank of Porac (Pampanga), Inc.",380,"Priser Building, Sto. Rosario Street Corner Flora Avenue, Barangay Sto. Rosario, Angeles City, Pampanga",www.poracbank.com
"Rural Bank of Puerto Galera (Oriental Mindoro), Inc.",381,"Poblacion Puerto Galera, Oriental Mindoro 5203",
"Rural Bank of Pura (Tarlac), Inc.",382,"Mabini Street, Barangay Poblacion 3, Pura, Tarlac",
"Rural Bank of Quezon (N. E.), Inc.",383,"T. Joson Ave., Dulong Bayan, Quezon, Nueva Ecija 3113",
"Rural Bank of Ramon (Isabela), Inc.",384,"121 National Road, Bugallon Proper, Ramon, 3319 Isabela",
"Rural Bank of Rizal (Kalinga-Apayao), Inc.",385,"Rizal, Kalinga",
"Rural Bank of Rizal (Laguna), Inc.",386,"Rizal Avenue, Brgy. West Poblacion, Rizal, Laguna 4003",
"Rural Bank of Rizal (Zamboanga Del Norte), Inc.",387,"RBR Tower, Rizal Avenue Cor. Gonzales St., Dipolog City, Zamboanga del Norte",
"Rural Bank of Rosario (La Union), Inc.",388,"Poblacion East, Rosario, La Union",
"Rural Bank of Roxas (Oriental Mindoro), Inc.",389,"Corner Magsaysay St. and Administration St., Barangay Bagumbayan, 5212 Roxas, Oriental Mindoro",
"Rural Bank of Sagada (Mountain Province), Inc.",390,"Poblacion Sagada, Mountain Province",
"Rural Bank of Sagay, Inc.",391,"National Highway, Poblacion II, Sagay City, Negros Occidental",
"Rural Bank of Salug (Zamboanga Del Norte), Inc.",392,"Salug, Zamboanga del Norte",
"Rural Bank of Sampaloc (Quezon), Inc.",393,"Quezon Avenue Corner Tumagay St., Sampaloc, Quezon",
"Rural Bank of San Antonio, Inc.",394,"J. P. Rizal Street, Barangay 6, Lipa City, Batangas",
"Rural Bank of San Luis (Batangas), Inc.",395,"R. Diokno St., Poblacion, San Luis, Batangas 4210",
"Rural Bank of San Luis (Pampanga), Inc.",396,"Barangay Santo Cristo, Guagua, Pampanga",
"Rural Bank of San Manuel (Isabela), Inc.",397,"National Highway, San Manuel, Isabela",
"Rural Bank of San Mateo (Isabela), Inc.",398,"Poblacion, San Mateo, Isabela",
"Rural Bank of San Miguel (Iloilo), Inc.",399,"R.V. Sanchez Street, Pobalacion, San Miguel, 5025 Iloilo",
"Rural Bank of San Narciso, Inc.",400,"Fontimayor St., Bgy. Libertad, San Narciso, Zambales",
"Rural Bank of San Pascual (Obando, Bulacan), Inc.",401,"345 M.H. del Pilar cor. Navarette St. Brgy. Arkong Bato,Valenzuela City",
"Rural Bank of San Rafael (Bulacan), Inc.",402,"Cruz na Daan, San Rafael, Bulacan",http://www.rbsr.com.ph
"Rural Bank of Sanchez Mira (Cagayan), Inc.",403,"Lagasca St. Cor. Marzan St., Centro I, Sanchez Mira, Cagayan",
"Rural Bank of Sasmuan (Pampanga), Incorporated",404,"Ground Floor, HPT Building 2, MacArthur Highway, Barangay Dolores, City of San Fernando, 2000 Pampanga",
"Rural Bank of Seven Lakes (San Pablo City), Inc.",405,"102 M. Paulino St., San Pablo City, 4000 Laguna",
"Rural Bank of Silay City, Inc.",406,"Eusebio Street Corner G. Gamboa Street, Brgy. 3, Silay City, Negros Occidental",
"Rural Bank of Sipocot (Camarines Sur), Inc.",407,"San Juan Avenue, South Centro, Sipocot, 4408 Camarines Sur",
"Rural Bank of Socorro (Oriental Mindoro), Inc.",408,"Zone II, Socorro, Oriental Mindoro 5207",
"Rural Bank of Solano (Nueva Vizcaya), Inc.",409,"Maharlika Highway, Poblacion South, Solano, 3709 Nueva Vizcaya",www.rbsolano.com
"Rural Bank of Sta. Barbara (Iloilo), Inc.",410,"Roosevelt St., Sta. Barbara, Iloilo",
"Rural Bank of Sta. Ignacia, Inc.",411,"Romulo Highway, Poblacion East, Sta. Ignacia, Tarlac 2303",
"Rural Bank of Sta. Maria (Ilocos Sur), Inc.",412,"Col. S. Reyes Ave., Pob. Sur, Sta. Maria, Ilocos Sur 2705",
"Rural Bank of Sta. Rosa De Lima (Paniqui, Tarlac), Inc.",413,"1822 Burgos St., Poblacion Norte, Paniqui, Tarlac",
"Rural Bank of Sudipen (La Union), Inc.",414,"Ipet, Sudipen, 2520 La Union",
"Rural Bank of Taal, Inc.",415,"F. Agoncillo St., Taal,4208 Batangas",
"Rural Bank of Talugtug (N. E.), Inc.",416,"Poblacion, Talugtug 3118 Nueva Ecija",
"Rural Bank of Tandag (Surigao Del Sur), Inc.",417,"BRT Bldg., National Highway, Bagong Lungsod, Tandag City, 8300 Surigao del Sur",
"Rural Bank of Tangub City, (Mis. Occ.) Inc.",418,"RBTC Bldg., Lorenzo Tan corner 3rd South Streets, Tangub City, Misamis Occidental",
"Rural Bank of Tanjay, Inc.",419,"639 Magallanes St., Barangay II, Tanjay, 6204 Negros Oriental",
"Rural Bank of Tigaon Camarines Sur, Inc.",420,"Poblacion, Tigaon, Camarines Sur",
"Rural Bank of Tigbauan (Iloilo), Inc.",421,"Tigbauan, Iloilo",
"Rural Bank of Victoria, Inc.",422,"Rizal St., San Nicolas, Victoria, Tarlac",
"Rural Bank of Villaverde (Nueva Vizcaya), Inc.",423,"Villaverde, Nueva Vizcaya",
"Rural Bank of Zarraga (Iloilo), Inc.",424,"Zamora St., Poblacion, Zarraga, Iloilo",
"Sadiri Rural Bank (San Juan, Ilocos Sur), Inc.",425,"Ground Floor BVP Building, Zamora Street, Bannuar, San Juan, Ilocos Sur",
Salmon Bank (Rural Bank) Inc.,426,"F. Gomez St., Malusak, Sta. Rosa City, 4026 Laguna",
"Salug Valley Rural Bank, Inc.",427,"1st Floor Carisil Bldg., Mabini St., Barangay Maloloy-on, Molave, Zamboanga del Sur",
"San Bartolome Rural Bank, Inc.",428,"San Pedro I, Magalang, Pampanga",
"Saviour Rural Bank, Inc.",429,"Olongapo Highway corner Osmeña Street, Sta. Cruz, Lubao, Pampanga",
"Second Rural Bank of San Luis, Pampanga, Inc.",430,"Poblacion, Sto. Tomas, San Luis, Pampanga",
"Second Rural Bank of Valenzuela (Metro Manila), Inc.",431,"45 M.H. del Pilar Road, Poblacion 1, Valenzuela City",
"Secured Bank, Inc., A Rural Bank",432,"Capt. Vicente Roa St., Cogon, Cagayan de Oro City",
SG Bank - A Rural bank Inc.,433,"167 Real Street, Brgy. Poblacion 7, Dumaguete City 6200, Negros Oriental",
"Silahis Bank, Inc. (A Rural Bank)",434,"452 Mc. Arthur Highway, Balagtas, 3016 Bulacan",
"South Bank (A Rural Bank), Incorporated",435,"Rodelsa Hall, R.N. Pelaez Blvd., Kauswagan, Cagayan de Oro City",
"Southeast Country Bank, Inc. ( A Rural Bank)",436,"04 Sto. Domingo, Camaligan, Camarines Sur",
"St. Michael Rural Bank of Tarlac (Tarlac), Inc.",437,"G/F Herminia Bldg., Espinosa St. cor. Rizal St., Block 2, Sto. Cristo, Tarlac City, Tarlac",
"Sta. Maria Rural Bank, Inc.",438,"Bagbaguin, Sta. Maria, Bulacan",
"Summit Bank (Rural Bank of Tublay, Inc.)",439,"Head Office Address - Acop, Tublay, Benguet; (Mailing Address - Diego Silang Branch, No. 35 Lian Ting Bldg. Diego Silang St., 2600 Baguio City)",
"Summit Rural Bank of Lipa City, Inc.",440,"50 B Morada Ave., Lipa City, 4217 Batangas",
"Sunrise Rural Bank (Rosario, Batangas), Inc.",441,"Y. Zuño St., Rosario, Batangas",
"Talisay Rural Bank, Inc.",442,"Mabini-Bonifacio Sts., Brgy. Zone 4A, Talisay City, 6115 Negros Occidental",
"Tamaraw Rural Bank, Inc.",443,"M.H. Del Pilar cor. Magsaysay Sts., San Jose, Occidental Mindoro",
"The Country Bank Rural Bank of Bongabong Or. Mindoro, Inc.",444,"Poblacion Bongabong, Oriental Mindoro",
"Top Bank Philippines, Inc. (A Rural Bank)",445,"No. 8860 Lumiere Building, Sampaloc Street, Barangay San Antonio, 1203 Makati City",
"Towncall Rural Bank, Inc.",446,"G/F Towncall, Maharlika Highway, Dicarma, Cabanatuan City",
TRBank Inc. (A Rural Bank),447,"31st floor unit 3101-3108 Raffles Corporate Center, F. Ortigas Jr. Road, Ortigas Center, Pasig City",www.trb.com.ph
"Turumba Rural Bank of Pakil, Inc.",448,"36 Tavera Street, Pakil, Laguna 4017",
"Unilink Bank, Inc. (A Rural Bank)",449,"Km. 39 Nat'l. H-way, Balibago, Sta. Rosa, Laguna",
"Universal Rural Bank of Lopez (Quezon), Inc.",450,"Merchan St., Brgy. IX, Lucena City, Quezon 4301",
"Upland Rural Bank of Dalaguete (Cebu), Inc.",451,"Legaspi St., Poblacion, Dalaguete, 6022 Cebu",
"Utility Bank, Inc. (A Rural Bank)",452,"30 J. P. Rizal St, Poblacion I, Bauan, 4201 Batangas",
Vigan Banco Rural Incorporada,453,"115 Salcedo St., Vigan, Ilocos Sur 2700",
"Village Bank, Inc. (A Rural Bank)",454,"Zamora St., Centro I, Orani, Bataan 2112",
"Vizcaya Bank, A Rural Bank, Inc.",455,"Gen. Luna St., Poblacion South, Solano, Nueva Vizcaya",www.vizcayabank.com
"Welcome Bank (Rural Bank), Inc.",456,"Units 1701-1703, The Taipan Place Building, F. Ortigas, Jr. Road, corner Ortigas Center, Brgy. San Antonio, Pasig City",
"Zambales Rural Bank, Inc.",457,"No. 6, 20th St., East Bajac-Bajac, Olongapo City, 2200 Zambales",
"Zamboanga City Rural Bank, Inc.",458,"NZUEI Bldg. La Purisima St. Corner Tomas Claudio St., Zamboanga City",
Zamboanga Del Norte Cooperative Bank,459,"Quezon Avenue, Barangay Miputak, Dipolog City, Zamboanga del Norte",
